Champoin Type,Team A,Team B,Team A Score,Team B Score,Match Time,day
الدوري الألماني,لايبزيج,كولن,3,1,19:30,09/20/2025
الدوري السعودي,الحزم,الفتح,0,0,18:40,09/20/2025
الدوري السعودي,النجمة,الاتحاد,0,1,18:40,09/20/2025
الدوري السعودي,النصر,الرياض,5,1,21:00,09/20/2025
الدوري التركي,جنتشلربيرليجي,ايوبسبور,1,0,17:00,09/20/2025
الدوري التركي,انطاليا سبور,قيصري سبور,1,1,20:00,09/20/2025
الدوري التركي,طرابزون سبور,غازي عنتاب بي.بي.كي,1,1,20:00,09/20/2025
الدوري البرتغالي,ناسيونال ماديرا,أروكا,1,2,17:30,09/20/2025
الدوري البرتغالي,سانتا كلارا,ألفيركا,2,1,17:30,09/20/2025
الدوري البرتغالي,اي في اس فوتبول,بنفيكا,0,3,20:00,09/20/2025
الدوري البرتغالي,فيتوريا جيماريش,سبورتينج براجا,1,1,22:30,09/20/2025
الدوري الإماراتي,العين,خورفكان,3,0,16:30,09/20/2025
الدوري الإماراتي,دبا,اتحاد كلباء,1,2,16:30,09/20/2025
الدوري الإماراتي,النصر الإماراتي,شباب الأهلي,0,1,19:15,09/20/2025
الدوري التونسي,مستقبل قابس,الصفاقســــي,0,0,17:30,09/20/2025
الدوري التونسي,شبيبة القيروان,الترجي الجرجيسي,1,4,17:30,09/20/2025
دوري نجوم قطر,الشمال,الغرافة,0,0,18:00,09/20/2025
دوري نجوم قطر,العربي,الدحيل,1,8,18:00,09/20/2025
دوري نجوم قطر,السد القطري,الوكرة,2,2,20:00,09/20/2025
الدوري المغربي,حسنية اغادير,المغرب الفاسي,0,2,18:00,09/20/2025
الدوري المغربي,النادي المكناسي,الفتح الرباطي,2,0,20:00,09/20/2025
دوري أبطال أفريقيا,أيجل نوار ماكامبا,جيبوتي تيليكوم,0,0,16:00,09/21/2025
الكونفيدرالية الأفريقية,ديكيداها,نادي الزمالة,1,0,16:00,09/21/2025
الدوري الإنجليزي,بورنموث,نيوكاسل,0,0,16:00,09/21/2025
الدوري الإنجليزي,سندرلاند,أستون فيلا,1,1,16:00,09/21/2025
الدوري الإنجليزي,أرسنال,مانشستر سيتي,1,1,18:30,09/21/2025
الدوري الإسباني,رايو فاييكانو,سيلتا فيجو,1,1,15:00,09/21/2025
الدوري الإسباني,مايوركا,اتلتيكو مدريد,1,1,17:15,09/21/2025
الدوري الإسباني,إلتشي,ريال أوفييدو,1,0,19:30,09/21/2025
الدوري الإسباني,برشلونة,خيتافي,3,0,22:00,09/21/2025
الدوري الإيطالي,لاتسيو,روما,0,1,13:30,09/21/2025
الدوري الإيطالي,كريمونيسي,بارما,0,0,16:00,09/21/2025
الدوري الإيطالي,تورينو,أتالانتا,0,3,16:00,09/21/2025
الدوري الإيطالي,فيورنتينا,كومو,1,2,19:00,09/21/2025
الدوري الإيطالي,إنتر ميلان,ساسولو,2,1,21:45,09/21/2025
الدوري الفرنسي,نادي باريس,ستراسبورج,2,3,16:00,09/21/2025
الدوري الفرنسي,موناكو,ميتز,5,2,18:15,09/21/2025
الدوري الفرنسي,اوكسير,تولوز,1,0,18:15,09/21/2025
الدوري الفرنسي,لوهافر,لوريان,1,1,18:15,09/21/2025
الدوري الألماني,آ. فرانكفورت,يونيون برلين,3,4,16:30,09/21/2025
الدوري الألماني,باير ليفركوزن,مونشنجلادباخ,1,1,18:30,09/21/2025
الدوري الألماني,بروسيا دورتموند,فولفسبورج,1,0,20:30,09/21/2025
كأس خادم الحرمين الشريفين,الباطن,الاتفـــــاق,2,2,18:30,09/21/2025
كأس خادم الحرمين الشريفين,الرائد,الأخدود,0,1,18:35,09/21/2025
كأس خادم الحرمين الشريفين,الفيصلي,التعاون,0,4,21:00,09/21/2025
الدوري التركي,إسطنبول باشاكشهير,ألانيا سبور,1,1,17:00,09/21/2025
الدوري التركي,كوجالي سبور,ريزه سبور,1,1,17:00,09/21/2025
الدوري التركي,قاسم باشا,فنربخشة,1,1,20:00,09/21/2025
الدوري التركي,سامسون سبور,فاتح كاراجومروك,3,2,20:00,09/21/2025
الدوري البرتغالي,تونديلا,إستريلا,0,0,17:30,09/21/2025
الدوري البرتغالي,جل فيسنتي,إستوريل برايا,2,0,20:00,09/21/2025
الدوري البرتغالي,كازا بيا,فاماليكاو,1,1,22:30,09/21/2025
الدوري الإماراتي,البطائح,الوصل,0,1,16:30,09/21/2025
الدوري الإماراتي,الشــارقة,عجمان,0,1,19:15,09/21/2025
الدوري التونسي,النجم الرياضي بالمتلوي,الافريقي التونسي,1,0,17:30,09/21/2025
الدوري التونسي,إتحاد بن قردان,شبيبة العمران,0,0,17:30,09/21/2025
دوري نجوم قطر,ام صلال,السيلية,2,1,18:00,09/21/2025
دوري نجوم قطر,الأهلي القطري,الريان,0,3,20:00,09/21/2025
دوري نجوم قطر,نادي قطر,الشحانية,1,0,20:00,09/21/2025
الدوري المغربي,نهضة الزمامرة,الدفاع الجديدي,0,0,18:00,09/21/2025
الدوري المغربي,الاتحاد التوركي,أولمبيك الدشيرة,1,1,20:00,09/21/2025
الدوري المصري,فاركو,المصري,0,0,17:00,09/22/2025
الدوري المصري,بتروجت,غزل المحلة,0,0,20:00,09/22/2025
الدوري المصري,زد,الاتحاد السكندري,1,0,20:00,09/22/2025
الدوري الإيطالي,نابولي,بيزا كالتشيو,3,2,21:45,09/22/2025
الدوري الفرنسي,مارسيليا,باريس سان جيرمان,1,0,21:00,09/22/2025
كأس خادم الحرمين الشريفين,البكيرية,الخلود,1,2,18:35,09/22/2025
كأس خادم الحرمين الشريفين,الطــائي,الخليج,0,5,18:45,09/22/2025
كأس خادم الحرمين الشريفين,أبها,الشباب,2,2,21:00,09/22/2025
كأس خادم الحرمين الشريفين,العدالة,الهلال,0,1,21:30,09/22/2025
الدوري التركي,جالاتا سراي,قونيا سبور,3,1,20:00,09/22/2025
الدوري البرتغالي,سبورتينج لشبونة,موريرنسي,3,0,22:15,09/22/2025
الدوري المصري,حرس الحدود,الأهلي,2,3,17:00,09/23/2025
الدوري المصري,طلائع الجيش,المقاولون العرب,0,0,20:00,09/23/2025
الدوري المصري,الزمالك,الجونة,1,1,20:00,09/23/2025
الدوري الإسباني,اسبانيول,فالنسيا,2,2,20:00,09/23/2025
الدوري الإسباني,أتلتيك بلباو,جيرونا,1,1,20:00,09/23/2025
الدوري الإسباني,ليفانتي,ريال مدريد,1,4,22:30,09/23/2025
الدوري الإسباني,اشبيلية,فياريال,1,2,22:30,09/23/2025
كأس كاراباو,فولهام,كامبريدج يونايتد,1,0,21:45,09/23/2025
كأس كاراباو,بارنسلي,برايتون,0,6,21:45,09/23/2025
كأس كاراباو,لينكولن سيتي,تشيلسي,1,2,21:45,09/23/2025
كأس كاراباو,إيفرتون,وولفرهامبتون,0,2,21:45,09/23/2025
كأس كاراباو,بيرنلي,كارديف سيتي,1,2,21:45,09/23/2025
كأس كاراباو,ليفربول,ساوثامبتون,2,1,22:00,09/23/2025
كأس خادم الحرمين الشريفين,الحزم,نادي نيوم,2,1,18:35,09/23/2025
كأس خادم الحرمين الشريفين,النجمة,ضمك,2,1,18:35,09/23/2025
كأس خادم الحرمين الشريفين,الزلفي,الفيحاء,0,0,18:35,09/23/2025
كأس خادم الحرمين الشريفين,جدة,النصر,0,4,21:30,09/23/2025
كأس خادم الحرمين الشريفين,الوحدة,الاتحاد,0,1,21:30,09/23/2025
الدوري البرتغالي,بنفيكا,ريو آفي,1,1,22:15,09/23/2025
الدوري المصري,إنبي,الإسماعيلي,1,0,17:00,09/24/2025
الدوري المصري,سيراميكا كليوباترا,مودرن سبورت,2,0,20:00,09/24/2025
الدوري المصري,البنك الاهلي,وادي دجلة,1,1,20:00,09/24/2025
الدوري الإسباني,خيتافي,ألافيس,1,1,20:00,09/24/2025
الدوري الإسباني,اتلتيكو مدريد,رايو فاييكانو,3,2,22:30,09/24/2025
الدوري الإسباني,ريال سوسيداد,مايوركا,1,0,22:30,09/24/2025
الدوري الأوروبي,ميتييلاند,شتورم جراتس,2,0,19:45,09/24/2025
الدوري الأوروبي,باوك سالونيكا,مكابى تل ابيب,0,0,19:45,09/24/2025
الدوري الأوروبي,مالمو,لودوجوريتس,1,2,22:00,09/24/2025
الدوري الأوروبي,نيس,روما,1,2,22:00,09/24/2025
الدوري الأوروبي,دينامو زغرب,فنربخشة,3,1,22:00,09/24/2025
الدوري الأوروبي,فرايبورج,بازل,2,1,22:00,09/24/2025
الدوري الأوروبي,سبورتينج براجا,فينورد,1,0,22:00,09/24/2025
الدوري الأوروبي,ريال بيتيس,نوتينجهام فورست,2,2,22:00,09/24/2025
الدوري الأوروبي,سرفينا زافيزدا,سلتيك,1,1,22:00,09/24/2025
كأس كاراباو,هدرسفيلد تاون,مانشستر سيتي,0,2,21:45,09/24/2025
كأس كاراباو,توتنهام هوتسبر,دونكاستر روفرز,3,0,21:45,09/24/2025
كأس كاراباو,نيوكاسل,برادفورد سيتي,4,1,21:45,09/24/2025
كأس كاراباو,بورت فايل,أرسنال,0,2,22:00,09/24/2025
كأس خادم الحرمين الشريفين,نادي الجبيل,الرياض,0,1,18:10,09/24/2025
كأس خادم الحرمين الشريفين,الجبلين,الفتح,1,2,18:45,09/24/2025
كأس خادم الحرمين الشريفين,العروبة,القادسية,1,3,21:00,09/24/2025
الدوري التركي,قيصري سبور,بشكتاش,0,4,20:00,09/24/2025
الدوري الإماراتي,خورفكان,اتحاد كلباء,2,4,16:25,09/24/2025
الدوري الإماراتي,الجــزيرة,الوحـــدة,0,1,19:15,09/24/2025
الدوري التونسي,الإتحاد المنستيري,البنزرتي,1,0,17:30,09/24/2025
الدوري التونسي,سليمان الرياضي,النجم الساحلى,0,2,17:30,09/24/2025
الدوري التونسي,الملعب التونسي,مستقبل المرسى,1,0,17:30,09/24/2025
الدوري التونسي,الترجى الرياضي,الأولمبي الباجي,2,0,17:30,09/24/2025
الدوري الإسباني,أوساسونا,إلتشي,1,1,20:30,09/25/2025
الدوري الإسباني,ريال أوفييدو,برشلونة,1,3,22:30,09/25/2025
الدوري الأوروبي,جو أهيد إيجلز,ستيوا بوخارست,0,1,19:45,09/25/2025
الدوري الأوروبي,ليل,بران,2,1,19:45,09/25/2025
الدوري الأوروبي,فيرينكفاروسي,فيكتوريا بلزن,1,1,22:00,09/25/2025
الدوري الأوروبي,جلاسكو رينجرز,جينك,0,1,22:00,09/25/2025
الدوري الأوروبي,ريد بول سالزبورج,بورتو,0,1,22:00,09/25/2025
الدوري الأوروبي,أستون فيلا,بولونيا,1,0,22:00,09/25/2025
الدوري الأوروبي,شتوتجارت,سيلتا فيجو,2,1,22:00,09/25/2025
الدوري الأوروبي,أوتريخت,ليون,0,1,22:00,09/25/2025
الدوري الأوروبي,يونج بويز,باناثينايكوس,1,4,22:00,09/25/2025
دوري القسم الثاني-أ,بلدية المحلة,الانتاج الحربي,1,1,16:00,09/25/2025
دوري القسم الثاني-أ,أبو قير للاسمدة,السكة الحديد,2,2,16:00,09/25/2025
دوري القسم الثاني-أ,بترول أسيوط,القناة,0,4,16:00,09/25/2025
دوري القسم الثاني-أ,المنصورة,الداخلية,1,1,16:00,09/25/2025
دوري القسم الثاني-أ,المصرية للاتصالات,ديروط,2,1,16:00,09/25/2025
دوري القسم الثاني-أ,راية الرياضي,مالية كفر الزيات,2,2,18:30,09/25/2025
الدوري السعودي,الخليج,التعاون,0,1,18:10,09/25/2025
الدوري السعودي,الشباب,الخلود,1,2,18:25,09/25/2025
الدوري السعودي,الهلال,الأخدود,3,1,21:00,09/25/2025
الدوري الإماراتي,شباب الأهلي,العين,0,1,16:25,09/25/2025
الدوري الإماراتي,الوصل,الشــارقة,2,1,19:15,09/25/2025
دوري نجوم قطر,الريان,الغرافة,2,3,18:00,09/25/2025
دوري نجوم قطر,السد القطري,الدحيل,0,0,20:00,09/25/2025
الكونفيدرالية الأفريقية,الاتحاد الليبي,ولايتا ديتشا,3,1,20:00,09/26/2025
الدوري الإسباني,جيرونا,اسبانيول,0,0,22:00,09/26/2025
الدوري الفرنسي,ستراسبورج,مارسيليا,1,2,21:45,09/26/2025
الدوري الألماني,بايرن ميونيخ,فيردر بريمن,4,0,21:30,09/26/2025
دوري القسم الثاني-أ,الترسانة,أسوان,1,0,16:00,09/26/2025
دوري القسم الثاني-أ,لافيينا أف سي,بروكسي,2,3,16:00,09/26/2025
دوري القسم الثاني-أ,طنطا‏,مسار,0,2,16:00,09/26/2025
الدوري السعودي,الحزم,أهلي جدة,0,2,18:35,09/26/2025
الدوري السعودي,ضمك,الاتفـــــاق,1,3,18:40,09/26/2025
الدوري السعودي,الاتحاد,النصر,0,2,21:00,09/26/2025
الدوري التركي,ألانيا سبور,جالاتا سراي,0,1,20:00,09/26/2025
الدوري البرتغالي,بنفيكا,جل فيسنتي,2,1,22:15,09/26/2025
الدوري الإماراتي,بني ياس,عجمان,0,1,16:25,09/26/2025
الدوري الإماراتي,الظفرة,البطائح,3,1,16:25,09/26/2025
الدوري الإماراتي,النصر الإماراتي,دبا,1,1,19:15,09/26/2025
الدوري التونسي,شبيبة العمران,مستقبل قابس,2,1,17:30,09/26/2025
دوري نجوم قطر,الوكرة,ام صلال,3,2,18:00,09/26/2025
دوري نجوم قطر,الشحانية,الأهلي القطري,1,2,20:00,09/26/2025
الدوري المغربي,الفتح الرباطي,الاتحاد التوركي,1,1,22:00,09/26/2025
دوري أبطال أفريقيا,جيبوتي تيليكوم,أيجل نوار ماكامبا,1,1,14:00,09/27/2025
الكونفيدرالية الأفريقية,نادي الزمالة,ديكيداها,2,1,15:00,09/27/2025
الدوري المصري,زد,حرس الحدود,0,1,17:00,09/27/2025
الدوري المصري,المقاولون العرب,كهرباء الإسماعيلية,0,1,17:00,09/27/2025
